Pair,Session,Interlocutor,Joint decision,Transcription,trial_group
6,3,A,9,og eneren ,2
6,3,A,10,yes okay så er det lige meget med farven i hvert fald fordi den forbindelse ,2
6,3,B,10,ja ,2
6,3,A,10,og det er så også en i princippet ,2
6,3,B,10,ja ,2
6,3,A,11,er det to ,2
6,3,B,11,måske ,2
6,3,A,11,fordi nu har han ikke længere slappe arme ,2
6,3,B,11,ja ,2
6,3,A,11,så hvis det ikke er to så er det vel bare en tror jeg ,2
6,3,B,11,ja ,2
6,3,A,12,så det er lige før at den med runde øjne ,2
6,3,B,12,så den er også en ,2
6,3,A,12,ja og nu har han bare tykke ben det skal vi bare lige holde øje med ,2
6,3,B,12,ja ,2
6,3,A,12,var det ikke noget med at han ,2
6,3,B,12,der er da vildt mange der er enere så ,2
6,3,A,12, hvis han var så tyk der og havde pletter så var han fire den med runde øjne ,2
6,3,B,12,jo den var rund ,2
6,3,A,12,men indtil videre har den ellers bare været ener synes jeg ,2
6,3,B,12,men der var også en pletter der havde ikk ,2
6,3,A,12,jo ,2
6,3,B,12,er det store øjne og pletter ,2
6,3,A,12,nej altså runde øjne og slappe arme og pletter ,2
6,3,B,12,nårh slappe arme ,2
6,3,A,12,men hvis den har store arme så tror jeg det er fire ,2
6,3,B,13,så en også ,2
6,3,A,13,ja ,2
6,3,B,13,nej nej nej to han var grøn og slap over det hele og sure øjne ,2
6,3,A,13,ja ,2
6,3,A,14,han er ener ,2
6,3,B,14,ja ,2
6,3,B,15,jeg ville sige en jeg ved det ikke øhm måske skal vi også holde øje med farven ,2
6,3,A,15,ja det er det nu kan vi se når den er blå ,2
6,3,B,15,jeg synes bare der har været mange enere altså sådan der har været plain så jeg ved ikke om ,2
6,3,A,15,skal vi se om han har noget i sig ,2
6,3,B,15,ja ,2
6,3,A,15,toer ,2
6,3,B,15,ja ,2
6,3,A,15,det havde han så ,2
6,3,B,15,okay sure øjne og store arme og slappe ben ,2
6,3,B,16,er han ikk ,2
6,3,A,16,han var også bare en ,2
6,3,B,16,et ,2
6,3,A,16,mener jeg ,2
6,3,B,16,ja ,2
6,3,B,16,og han er grøn ,2
6,3,A,16,nårh han er grøn ja ,2
6,3,B,16,det kan godt være han er ,2
6,3,A,16,okay det det må have noget at gøre ,2
6,3,B,17,okay så ham der han er var han to så var han ikk ,3
6,3,A,17,øh nu kan jeg slet ikke huske det ,3
6,3,B,17,fordi han havde sure øjne og store arme og slappe ben ,3
6,3,A,17,lad os prøve ,3
6,3,B,18,øhm var det en fireer eller var det bare en ener også ,3
6,3,A,18,jamen det er også det om det var bare en ener øhm men ej ,3
6,3,B,18,det er ikke sådan helt så ,3
6,3,A,18,okay vi prøver fireer og ser om det har noget at gøre ,3
6,3,B,18,okay ,3
6,3,B,19,hvem fanden var det så der havde været fire ,3
6,3,A,19,det jeg tror det er noget med armene oppe i hvert fald ,3
6,3,B,19,okay ,3
6,3,A,19,det var en ,3
6,3,B,19,ener ,3
6,3,A,19,ja ,3
6,3,B,19,men jeg skulle lige til at sige grøn var sgu da tre men det var den åbenbart ikke helt ,3
6,3,A,19,når ja ,3
6,3,A,20,det tror jeg er en fireer ,3
6,3,B,20,ja ,3
6,3,A,21,nå en ,3
6,3,B,21,et ja ,3
6,3,A,22,det var ham der lige var var to ,3
6,3,B,22,ja ,3
6,3,A,23,så store arme og pletter og ond så det er den samme ,3
6,3,B,23,han har også store arme og pletter ja ,3
6,3,A,23,så okay nu holder vi øje med farven fordi lige før var han blå og to ,3
6,3,B,23,ja ,3
6,3,A,23,okay hvis han er grøn og ser sådan ud så er han åbenbart fire ,3
6,3,B,24,er han også fire eller har han forskellig ,3
6,3,A,24,det er et rigtig godt spørgsmål skal vi prøve fire så ,3
6,3,B,24,ja ,3
6,3,B,25,okay så hvis han har store arme og grøn og pletter så er han fire og hvis han har slappe arme og grøn og pletter så er han to ,4
6,3,A,25,ja okay det er eneren ikk ,4
6,3,B,25,jo ,4
6,3,A,26,så indtil videre har det ikke været kun eller i kategori fire der har de haft store arme synes jeg ,4
6,3,B,26,store arme og pletter ,4
6,3,A,26,ja det er også en ener eller er det en toer ,4
6,3,B,26,der var bare en eller anden der var grøn der var treer som var også var plain ,4
6,3,A,26,var der det ,4
6,3,B,26,ja øh var han ikke plain ,4
6,3,A,26,det kan jeg nemlig ikke huske ,4
6,3,B,26,prøv at tage en bare ,4
6,3,A,26,ja og så se ,4
6,3,B,27,var det fire så pletter og store arme ,4
6,3,A,27,men han er blå ,4
6,3,B,27,men han er blå ,4
6,3,A,27,var det ikke ham vi havde før som var to ,4
6,3,B,27,jo prøv ,4
6,3,A,27,ja ,4
6,3,B,27,jo så hvis han er grøn så er det kun grøn derovre lige nu ,4
6,3,A,27,det tror jeg ,4
6,3,B,28,han er grøn han har bare ikke pletter ,4
6,3,A,28,nej skal vi bare sætte ham i to og så se om han skulle have været fire ,4
6,3,B,28,ja prøv ,4
6,3,A,28,ja han skulle have været fire okay så ,4
6,3,B,28,så grøn og store arme derover ,4
6,3,A,28,yes ,4
6,3,B,29,grøn og slappe arme er det ikke en ,4
6,3,A,29,jo ,4
6,3,B,30,grøn og slappe arme og ingen pletter to ,4
6,3,A,30,han er blå så han er ener er han ikk ,4
6,3,B,30,jo ,4
6,3,A,30,det mener jeg ,4
6,3,A,31,okay nu ser vi ham igen ham her var det så en fireer ,4
6,3,B,31,ham der det er en fireer ja ikk ,4
6,3,A,32,er det bare to så fordi han er jo blå og ingen pletter ,4
6,3,B,32,ja ,4
6,3,A,32,skal vi sige ,4
6,3,B,32,prøv ,4
6,3,B,33,ham er fed over det hele ,5
6,3,A,33,han er en ,5
6,3,B,33,ja ,5
6,3,B,34,han har pletter men slappe arme det er kun grøn og store arme der skal derover ,5
6,3,A,34,ja så han er toer ,5
6,3,B,34,ja ,5
6,3,A,34,eller hvad ,5
6,3,B,34,tror du ikk ,5
6,3,A,35,og han er også toer så ,5
6,3,B,35,toer ja ,5
6,3,A,36,to ,5
6,3,B,36,ja ,5
6,3,A,36,tror jeg ,5
6,3,A,37,der er i hvert fald noget med farlige og grønne ,5
6,3,B,37,ja den var fire ,5
6,3,B,38,og to eller hvad ,5
6,3,A,38,ja nej ,5
6,3,B,38,han er bare glad ,5
6,3,A,38,jo det kan godt være ,5
6,3,B,38,måske er han tre ,5
6,3,A,38,nej det skal vi ikk skal vi prøve to ,5
6,3,B,38,ja ,5
6,3,A,39,og det er også en ,5
6,3,B,39,ja ,5
6,3,B,40,og fire ,5
6,3,A,40,ja det er rigtigt ,5
6,3,B,40,var det øjnene har de andre øjne været ,5
6,3,A,40,der har altså været én med runde øjne der har været i kategori fire men okay der var han grøn stor plettet og der var han bare ond ,5
6,3,B,40,ja ,5
6,3,B,41,to ,6
6,3,B,41,ja ,6
6,3,B,42,han er er han en eller er han to ,6
6,3,A,42,gosh det kan jeg da ikke lige huske øhm ,6
6,3,B,42,jeg tror han er en ,6
6,3,A,42,ja sådan ,6
6,3,B,42,jeg ved ikke lige hvorfor ,6
6,3,A,42,jo men det havde vi lige i starten det der med at når de var ensfarvet ,6
6,3,B,43,så er dén der også ,6
6,3,A,43,et ikke ,6
6,3,B,43,jo ,6
6,3,B,44,okay han er grøn men han så sådan ud ,6
6,3,A,44,ja okay det prøver vi at huske ,6
6,3,B,44,ham der han har bare anderledes øjne er han så en ,6
6,3,A,44,han er grøn skal vi prøve fire ,6
6,3,B,44,ja ja ,6
6,3,A,45,altså der er noget med den treer og de grønne ,6
6,3,B,45,ham der han er tre så ,6
6,3,A,45,ja ,6
6,3,A,46,tre og grøn og helt øh lige ,6
6,3,B,46,han er fire er han ikke det ,6
6,3,A,46,på grund af plet nej han er selvfølgelig blå ,6
6,3,B,46,ja jeg skulle til at sige kun grøn i fire ,6
6,3,A,46,ja okay to ,6
6,3,B,46,ja ,6
6,3,B,47,er han så ,6
6,3,A,47,var det ikke ham der var tre før fordi han var plettet og grøn men ,6
6,3,B,47,jo ,6
6,3,A,47,det tror jeg ,6
6,3,A,48,har det så noget med ben at gøre ,6
6,3,B,48,det kan være vi skal kigge på benene han må være to ,6
6,3,A,48,to ,6
6,3,B,49,og ,7
6,3,A,49,fire ,7
6,3,B,49,fire ,7
6,3,B,50,er han en ,7
6,3,A,50,eller også er han tre nej fordi han er selvfølgelig blå ,7
6,3,B,50,ja ,7
6,3,A,50,lad os sige han er en ,7
6,3,A,51,og en ,7
6,3,B,51,ja ,7
6,3,A,52,et er det ikke rigtigt ,7
6,3,B,52,jo ,7
6,3,B,53,der er pletterne lige gyldige ,7
6,3,A,53,så blå er altså mere neutral ,7
6,3,B,53,er den så tre ,7
6,3,A,53,det må vist være tre ja ,7
6,3,A,54,nu er det tre ,7
6,3,B,54,ja ,7
6,3,A,55,tre ,7
6,3,B,55,er den ikke fire så nej det var han ikke ,7
6,3,A,55,okay fordi han ikke havde pletter det tror jeg må være det ,7
6,3,B,55,ja ,7
6,3,A,56,to ,7
6,3,B,56,ja nej hva fanden ,7
6,3,A,56,fordi han er blå tror jeg måske ,7
6,3,A,57,det er også bare det er også bare en så ,8
6,3,B,57,ja ja ,8
6,3,A,57,nej ,8
6,3,B,57,han okay omvendt det var han havde små arme ,8
6,3,A,57,okay ja ,8
6,3,A,58,så ham der ,8
6,3,B,58,han må være en så ,8
6,3,A,58,ja ,8
6,3,A,59,han er en ,8
6,3,B,59,ja ,8
6,3,A,60,et ,8
6,3,B,60,et ,8
6,3,B,61,han er er han tre ,8
6,3,A,61,ja er han ikke det ,8
6,3,A,62,et ,8
6,3,B,62,ja ,8
6,3,A,63,er han også bare ener ,8
6,3,B,63,ja ,8
6,3,A,63,fordi han er blå og lige gyldig her ,8
6,3,B,64,er han ener eller er han toer ,8
6,3,A,64,ja er han ikke også ener ,8
6,3,B,64,jo prøv ,8
6,3,A,65,og ener ,9
6,3,B,65,ja ,9
6,3,B,66,ham der så ,9
6,3,A,66,han er enten tre eller fire ,9
6,3,B,66,jeg tror altså alle fireere har haft store arme ,9
6,3,A,66,ja det er rigtigt lad os sige tre ,9
6,3,B,66,ja ,9
6,3,A,66,når ja det var ham der åbenbart var et eller andet mærkeligt med ,9
6,3,B,66,okay ,9
6,3,A,66,så det var de onde øjne slappe pletter ,9
6,3,B,66,grøm og pletter ,9
6,3,A,66,ja den er åbenbart god eller altså ,9
6,3,B,67,ham der han har så nogle andre øjne ,9
6,3,A,67,ja ,9
6,3,B,67,er han så to eller tre ,9
6,3,A,67,jeg tror han er ,9
6,3,B,67,jeg tror han er to ,9
6,3,A,67,nå ,9
6,3,B,67,ej prøv tre så det kan godt være de der øjne har fyldt mere i treeren det tror jeg altså også de har ,9
6,3,A,67,den er i hvert fald grøn så ser vi om det virker ,9
6,3,A,68,der er den igen er det ikke den samme ,9
6,3,B,68,ja han har bare fede ben ,9
6,3,A,68,okay jamen prøv to ,9
6,3,B,68,ja prøv to ,9
6,3,A,68,okay så når de er rigtig fede så er de bare friendly åbenbart ,9
6,3,B,69,ham der han er fire er han ikk ,9
6,3,A,69,fire øh det kan jeg ikke huske ,9
6,3,B,69,han har store arme ,9
6,3,A,69,okay ,9
6,3,A,70,ham her er ,9
6,3,B,70,ja ,9
6,3,A,71,så må det være tre fordi han har ikke nogle pletter ,9
6,3,B,71,ja ,9
6,3,A,71,giver det mening ,9
6,3,B,71,ja ,9
6,3,B,72,to ,9
6,3,A,72,jeg kan ikk jeg er helt væk nu ,9
6,3,B,72,eller er det er det ,9
6,3,A,72,øhm ,9
6,3,B,72,eller er det bare en ener ,9
6,3,A,72,jeg tror egentlig bare han er en ener måske fordi han har han er blå det er lidt det jeg går på lige nu ,9
6,3,B,72,ja pletter og grøn den har været på to i hvert fald ,9
6,3,B,73,en er det ikke bare ,10
6,3,A,73,jo ,10
6,3,B,74,er han to så også ,10
6,3,A,74,ja det tror jeg ,10
6,3,B,74,nej ,10
6,3,A,74,nej det er kun når den er grøn så ,10
6,3,A,75,okay hvad var det vi blev enige om med denne her ,10
6,3,B,75,var det ikk en fireer ,10
6,3,A,75,jo med tykke ben ,10
6,3,B,76,ham der har armene nede ,10
6,3,A,76,han var bare en ikk ,10
6,3,B,76,ja ikk ,10
6,3,A,77,han er også bare en ,10
6,3,B,77,mmm ,10
6,3,B,78,er han så fire ,10
6,3,A,78,han havde ja han har tykke ben ,10
6,3,B,78,men der var også en hvem fanden var det der var på to øhm det var også grøn og nogle med pletter men jeg kan slet ikke huske hvordan de så ud ellers ,10
6,3,A,78,jeg tror ikke armene var oppe ,10
6,3,B,78,nej men så er det i hvert fald ,10
6,3,A,78,skal vi prøve fireeren igen ,10
6,3,B,78,ja ,10
6,3,A,79,var det to ,10
6,3,B,79,ja ,10
6,3,A,79,men nej den er blå jo er det så ikke en ,10
6,3,B,79,når jo det var noget forkert ,10
6,3,B,80,ham der han må da være en ,10
6,3,A,80,toer er han ikk ,10
6,3,B,80,jo ,10
6,3,A,81,okay og det er ener er det ikk ,11
6,3,B,81,jo ,11
6,3,B,82,og en også ikk ,11
6,3,A,83,den er også en mener jeg ,11
6,3,B,83,ja ,11
6,3,B,84,ham der ,11
6,3,A,84,han er to er han ikk ,11
6,3,B,84,jo så må han være to ikk ,11
6,3,A,85,det var det var to var det ikk var det ikke den vi lige havde før ,11
6,3,B,85,jo det tror jeg ,11
6,3,A,85,nej når nej det glemte vi det var da det med at når den var helt tykke tyk tykke ben ,11
6,3,B,85,når den er tyk over det hele så er den en ,11
6,3,A,85,ja ,11
6,3,A,86,er den så en eller to den der ,11
6,3,B,86,jeg tror den er en ,11
6,3,A,86,ja ,11
6,3,B,87,ham der han er en to ,11
6,3,A,87,er han ikk to ,11
6,3,A,88,han er også to er han ikke eller er han tre måske endda ,11
6,3,B,88,jeg tror han er tre ,11
7,3,A,1,lad os bare starte et sted ,1
7,3,B,1,ja ,1
7,3,A,1,fordi vi ved at det er anderledes fra de andre gange og det er svært at definere om der har været et mønster ,1
7,3,B,1,jamen skal vi så sige at den der det er ,1
7,3,A,1,jeg har lyst til at sige friendly ,1
7,3,B,1,friendly ,1
7,3,A,1,men det er også bare fordi at det er gået godt med at gå efter det man intuitivt synes der giver mening ,1
7,3,B,1,ja ,1
7,3,A,2,i session en der var det her en klar toer i session tre var det en klar treer ,1
7,3,B,2,ja ,1
7,3,A,2,så enten er der lavet om på ting eller også fucker de fuldstændig med os og så er det en fireer ,1
7,3,B,2,men det er det jeg tænker at de gør nemlig at nu har vi tre dårlige her og en god ,1
7,3,A,2,men også fordi det ahr hængt lidt sammen ikk stor tyk glad har været positivt og så har der præcis været en kæmpe kontrast i session to ,1
7,3,B,2,ja det er rigtigt nok ,1
7,3,A,2,det kan jo sagtens være at det er blandet det nu at store øjne og store ben er positivt men at store arme bare er mega dårligt ,1
7,3,B,2,ja men det er selvfølgelig rigtigt ,1
7,3,A,2,og at prikker eller at der ikke er nogen prikker også bare er mega dårligt jeg tror at de har gjort sådan jeg tror at det her det er en fireer ,1
7,3,A,2,fordi det ville være en ren form i de to første sessioner og hvis der er en form for system ,1
7,3,B,2,jamen det kan godt være skal vi prøve det altså den er jo helt god ,1
7,3,A,2,eller helt dårlig ,1
7,3,B,2,ja vi prøver fire skal vi ikk ,1
7,3,A,2,jeg synes vi skal prøve ,1
7,3,B,3,den der den er bare bad ass så den burde være en treer ,1
7,3,A,3,det er svært ,1
7,3,B,3,altså hvis den vi havde lige før den var altså alt var godt ved den den her er alt dårligt ved og den hvor alt var godt den var friendly ,1
7,3,A,3,men vi kan jo ikke vide om alt var godt ved den det kan sagtens være at det er øjnene der har tricket den ,1
7,3,B,3,jamen altså den her den er jo en fuldstændig modsætning af den anden ift udseende ,1
7,3,A,3,ja men det kan også godt være ,1
7,3,B,3,og så tror jeg at ,1
7,3,A,3,du tror at den her er dårlig ,1
7,3,B,3, hvis alle tingene er dårlige så er det en kill og hvis alle tingene er gode så er det en ,1
7,3,A,3,så er det et hjerte skal vi prøve ,1
7,3,B,3,og hvis den f eks havde store øjne der så skulle man finde ud af om det så er en toer eller en fireer ,1
7,3,A,3,okay ,1
7,3,B,3,tror jeg ,1
7,3,B,4,hvis vi siger at alle de gode ting det er store arme ingen pletter store øjne og store ben så når den ser sådan ud så er det en ener det var det i den første ,1
7,3,A,4,ja ,1
7,3,B,4,og når alt var dårligt så var det en toer ,1
7,3,A,4,ja men så ville det der være en fireer eller også er det en ener jo ,1
7,3,B,4,ja så skal vi jo finde ud af ,1
7,3,A,4,men det kan jo stadigvæk godt være en ener for det kan sagtens være det der trickede os til at sige at den var friendly det var ingen prikker store arme store ben ,1
7,3,B,4,men det kan selvfølgelig godt være ,1
7,3,A,4,har en fornemmelse af at det er en fireer ,1
7,3,B,4,jeg tror også det er tre eller fire men vi kan godt prøve fire ,1
7,3,A,5,her er alle tingene positive ift at være to undtagen armene ,1
7,3,B,5,ja ,1
7,3,B,5,skal vi prøve to ,1
7,3,A,5,ja ,1
7,3,B,6,okay så armene tæller mindre ,1
7,3,A,6,to,1
7,3,B,6,ja for den er neeej den har en ,1
7,3,A,7,fire en ,1
7,3,B,7,den har to to ,1
7,3,A,7,den ser fandeme sød ud ,1
7,3,B,7,ja ,1
7,3,B,7,jeg tror mere det er en toer ,1
7,3,A,7,okay ,1
7,3,B,7,jeg ved ikke hvorfor ,1
7,3,A,7,jeg tror det er en ener ,1
7,3,B,7,okay vi prøver en ,1
7,3,B,8,der vil jeg også sige en men jeg ved ikke hvorfor ,1
7,3,A,8,jeg vil sige fire men lad os tage en ener,1
7,3,B,8,fire den har en dårlig ting ,1
7,3,A,8,ja men lad os tage en ener ,1
7,3,B,9,to dårlige to gode og hvad var det lige treeren den ,2
7,3,A,9,tre,2
7,3,B,9,fire nej en ,2
7,3,B,9,store øjne og hvad var det lige nej men så vil jeg sige en til den ,2
7,3,A,9,en lad os prøve ,2
7,3,B,9,altså jeg hælder til en ,2
7,3,A,10,han har den har store øjne og store ben ,2
7,3,B,10,så vil jeg også sige en der ,2
7,3,A,10,jeg ville ikke sige en jeg ville tage en treer ,2
7,3,B,10,tre ,2
7,3,A,10,jeg ved ikke hvorfor vi kan også tage en fireer ,2
7,3,B,10,jamen vi kan godt lige prøve med tre øhh nej hvad er det ,2
7,3,A,10,jeg tror at store øjne og store ben tæller for en ener fordi en af dem der har været en ener den har haft alt positivt ,2
7,3,B,10,ja ,2
7,3,A,10,og så har der været nogle forskellige ting indenunder ,2
7,3,B,10,nogle små arme også ,2
7,3,A,10,ja hvor det har været lidt anderledes ,2
7,3,B,10,okay så du tror det er en treer ,2
7,3,A,10,jeg tror det ved jeg sgu ikke det kan også være en toer ,2
7,3,B,10,så tror jeg hellere det er en fireer ,2
7,3,A,10,jamen så lad os tage en fireer ,2
7,3,A,11,der må være en eller anden stor eller positiv ting der siger det her det er friendly ,2
7,3,B,11,ja ,2
7,3,A,11,det der det er i hvert fald bare en toer ,2
7,3,B,11,hmmmmm den har jo ja ,2
7,3,A,11,eller også er det fordi der har været nogen med små arme som har været friendly der har været nogen med små øjne nej øjnene kan da ikke tricke det kan de det har vi ikke afprøvet det ift om de er friendly ,2
7,3,B,11,jo det tror jeg nok de har både store og små har de ikke ,2
7,3,A,11,jo men nej jeg tænker mere på ift friendly om det tæller noget ,2
7,3,B,11,det ved jeg faktisk ikke engang lige jeg har næsten glemt hvad vi har haft nu ,2
7,3,B,11,okay hvad har den der den har ,2
7,3,A,11,jeg vil sige det er en toer ,2
7,3,B,11,tre,2
7,3,A,11,jeg vil sige det er en toer fordi den har små øjne det der det der og hvis den havde små arme så ville det være en præcis karakteristik af hvad en toer var ,2
7,3,B,11,ja det er rigtigt nok vi fandt vidst ud af at armene ikke ,2
7,3,A,11,eller også så har farven bare alt indflydelse eller også så er det fandeme en fireer ,2
7,3,A,12,ener ,2
7,3,A,12,jeg ved ikke hvorfor den ser bare så sød ud ,2
7,3,B,12,men det er også to mod to ,2
7,3,A,13,to ,2
7,3,B,13,sur sur sur sur sur ,2
7,3,A,14,fire,2
7,3,B,14,så er det benene der ,2
7,3,A,14,nej fordi benene de havde heller ikke ,2
7,3,B,14,de havde ikke indflydelse altså umiddelbart vil jeg sige det er en toer jo ,2
7,3,A,14,nårh på den måde jo sig det er en toer gør da det ,2
7,3,B,15,okay så armene har heller ikke påvirket grimme øjne og ,2
7,3,A,15,det der det er en treer ,2
7,3,B,15,så tror jeg mere det er en fireer ,2
7,3,A,15,så prøv det men jeg vil faktisk sige det er en treer fordi den har store ben store arme store øjne ,2
7,3,B,15,jeg vil faktisk sige det er en ener ,2
7,3,A,15,jeg tror ikke det er en ener jeg tror det er en treer ,2
7,3,B,16,okay nu tror jeg måske at det giver mening ,2
7,3,A,16,to,2
7,3,B,16,ja ,2
7,3,A,17,tre,3
7,3,B,17,tre ja ,3
7,3,A,17,det forstår jeg ikke så må det have noget med farven at gøre for der var præcis den der før hvor vi sagde tre ,3
7,3,B,17,var det den magen til ,3
7,3,A,17,hvor jeg sagde der er tre indikatorer for at det bør være en treer ,3
7,3,B,17,ja det er selvfølgelig rigtigt var det de samme ,3
7,3,A,17,ja der var der da også prikker var der ikke det ,3
7,3,B,17,det kan jeg ikke engang lige huske ,3
7,3,A,17,det der det er i hvert fald en toer eller også så har prikkerne bare vildt meget betydning og så er det en fireer eller ener eller sådan noget ,3
7,3,B,17,aj jeg vil sige to til den her ,3
7,3,A,17,lad os prøve to ,3
7,3,B,17,så finder vi i hvert fald ud af at det kun er ,3
7,3,A,17,om prikkerne har vildt meget betydning ,3
7,3,B,17,nej fordi først så vi havde en der var ren hvor den havde prikker også det var en toer så havde vi en der havde store arme men prikker det var stadig en toer så havde vi en der stadig havde prikkerne men små arme og store ben det var stadig en toer hvis prikkerne når de ikke er der og det stadig er en toer så er det jo kun øjnene der kan ændre på grupperne ,3
7,3,A,17,ja ,3
7,3,B,17,eller hvad ,3
7,3,A,17,men det behøver ikke være noget der kan ændre på toeren det kan bare være det ,3
